Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Company_Name,Company_Profit,Address,Product_Name,Product_Price_y
286.0,75.0,15.0,3.0,2021-02-21,107770.5471872011,403200.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",NexGen Segmentator,"?100,800"
288.0,16.0,14.0,13.0,2021-02-21,132894.08811938966,1803200.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",InsightMax Insights Platform,"?128,800"
289.0,37.0,14.0,12.0,2021-02-21,133617.15867521832,1416800.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",InsightMax Insights Platform,"?128,800"
292.0,97.0,14.0,7.0,2023-07-20,120434.77960665588,1030400.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",InsightMax Insights Platform,"?128,800"
294.0,80.0,6.0,15.0,2024-01-31,194779.1414133944,2867200.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",RevenueVue Dashboard,"?179,200"
295.0,31.0,18.0,20.0,2021-02-21,129706.55586544747,2553600.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",DashSync Analytics Hub,"?134,400"
296.0,68.0,13.0,16.0,2021-02-21,210348.9224928756,3332000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",ForecastXcelerator ,"?196,000"
298.0,93.0,9.0,11.0,2021-02-21,101746.77831541462,1344000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Product 9,"?112,000"
299.0,10.0,12.0,4.0,2021-02-21,91571.68703737554,420000.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",BudgetMaster Pro,"?84,000"
301.0,23.0,8.0,10.0,2021-02-21,165996.90499448008,1512000.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",,
302.0,61.0,5.0,8.0,2021-02-21,89666.521921925,672000.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",SalesSync Optimizer,"?84,000"
304.0,16.0,19.0,14.0,2021-02-21,102502.17986585828,1332800.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",EcoNomix Modeler,"?95,200"
306.0,85.0,9.0,5.0,2021-02-21,117535.79062521756,448000.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",Product 9,"?112,000"
308.0,82.0,13.0,11.0,2021-02-21,179863.34949834773,1960000.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",ForecastXcelerator ,"?196,000"
310.0,90.0,20.0,2.0,2023-12-15,241461.3727878062,224000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",FinSphere Intelligence Suite,"?224,000"
311.0,64.0,11.0,12.0,2021-02-21,155824.65633161136,1724800.0,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",OptiFlow Automation,"?156,800"
319.0,50.0,6.0,11.0,2021-02-21,162221.24185825375,1971200.0,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",RevenueVue Dashboard,"?179,200"
320.0,93.0,10.0,11.0,2022-10-04,96047.73116671357,896000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",SegmentX Targeting,"?89,600"
321.0,30.0,15.0,7.0,2021-02-21,109446.55815312696,705600.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",NexGen Segmentator,"?100,800"
325.0,53.0,4.0,13.0,2021-02-21,118460.2392765292,1478400.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",CustomerScope Insights,"?123,200"
326.0,96.0,20.0,11.0,2021-02-21,223283.50946794476,2240000.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",FinSphere Intelligence Suite,"?224,000"
330.0,23.0,2.0,18.0,2021-02-17,154294.7653713449,2856000.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",MarketMinder Analytics,"?168,000"
332.0,92.0,19.0,8.0,2021-02-21,104687.92838168627,761600.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",EcoNomix Modeler,"?95,200"
333.0,72.0,19.0,7.0,2021-02-21,87217.05664427331,571200.0,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",EcoNomix Modeler,"?95,200"
334.0,60.0,10.0,1.0,2021-02-21,85528.45471930961,179200.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",SegmentX Targeting,"?89,600"
336.0,2.0,5.0,15.0,2021-12-15,85929.9712656287,1344000.0,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",SalesSync Optimizer,"?84,000"
337.0,5.0,6.0,4.0,2021-02-21,170896.3042602598,537600.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",RevenueVue Dashboard,"?179,200"
338.0,90.0,9.0,5.0,2023-09-17,116048.83055326113,672000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Product 9,"?112,000"
340.0,97.0,7.0,14.0,2021-02-21,148783.99442437568,2116800.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",DataBridge Integration Tool,"?151,200"
342.0,47.0,1.0,2.0,2021-02-21,132492.39094385027,420000.0,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",FinPredictor Suite,"?140,000"
345.0,89.0,14.0,16.0,2021-02-21,132648.11516137398,1932000.0,Global Solutions 89,,"Ayala avenue, barangay 101, taguig, philippines",InsightMax Insights Platform,"?128,800"
347.0,23.0,18.0,15.0,2021-02-21,140079.92468433527,1881600.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",DashSync Analytics Hub,"?134,400"
348.0,67.0,8.0,19.0,2021-02-21,162487.74773018318,3024000.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",,
350.0,74.0,8.0,3.0,2021-02-21,146716.47295858333,302400.0,,,,,
352.0,49.0,15.0,2.0,2021-02-21,101023.32427232272,100800.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",NexGen Segmentator,"?100,800"
353.0,94.0,2.0,14.0,2021-02-21,169074.80203791204,2352000.0,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",MarketMinder Analytics,"?168,000"
354.0,45.0,3.0,19.0,2021-02-21,96333.81672103098,1814400.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",TrendWise Forecaster,"?100,800"
355.0,96.0,6.0,14.0,2021-02-21,189201.5194036555,2508800.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",RevenueVue Dashboard,"?179,200"
357.0,81.0,8.0,18.0,2021-02-21,141451.79361026335,2872800.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",,
361.0,93.0,3.0,20.0,2022-11-16,91156.79418428092,2016000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",TrendWise Forecaster,"?100,800"
362.0,70.0,15.0,13.0,2021-09-02,107991.27867864278,1310400.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",NexGen Segmentator,"?100,800"
365.0,9.0,7.0,12.0,2022-07-21,144951.1778679665,1814400.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",DataBridge Integration Tool,"?151,200"
366.0,17.0,16.0,16.0,2021-02-21,111822.08234972256,1702400.0,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",,
367.0,21.0,8.0,9.0,2021-02-21,136598.1696476663,1512000.0,Dynamic Enterprises 21,,"Ortigas Ave, Barangay 707, Davao City, Philippines",,
369.0,23.0,6.0,8.0,2021-02-21,180208.39335179311,1254400.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",RevenueVue Dashboard,"?179,200"
370.0,75.0,16.0,14.0,2023-04-08,114419.86789256416,1489600.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",,
371.0,60.0,10.0,12.0,2021-02-21,91322.25054159606,985600.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",SegmentX Targeting,"?89,600"
374.0,47.0,18.0,4.0,2021-02-21,140797.39872194422,403200.0,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",DashSync Analytics Hub,"?134,400"
375.0,48.0,1.0,12.0,2021-02-21,150144.94446411054,1680000.0,Global  Corp  48,,"Katipunan ave, barangay 101, cebu city, philippines",FinPredictor Suite,"?140,000"
378.0,60.0,6.0,7.0,2023-03-03,190095.19204704836,1433600.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",RevenueVue Dashboard,"?179,200"
379.0,79.0,20.0,13.0,2021-02-21,228690.9448279106,2912000.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",FinSphere Intelligence Suite,"?224,000"
380.0,86.0,14.0,19.0,2021-02-21,130927.97901286263,2576000.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",InsightMax Insights Platform,"?128,800"
381.0,45.0,6.0,14.0,2022-04-16,193178.04310584525,2688000.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",RevenueVue Dashboard,"?179,200"
383.0,56.0,16.0,5.0,2021-02-21,100820.4964032487,532000.0,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",,
389.0,67.0,16.0,12.0,2021-02-21,114938.14872011074,1170400.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",,
390.0,31.0,18.0,0.0,2021-02-21,145861.46161517248,134400.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",DashSync Analytics Hub,"?134,400"
391.0,55.0,4.0,8.0,2021-01-07,112858.8954691749,1108800.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",CustomerScope Insights,"?123,200"
392.0,23.0,6.0,13.0,2021-02-21,193116.8363277508,2508800.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",RevenueVue Dashboard,"?179,200"
394.0,96.0,5.0,8.0,2021-02-21,75705.21119251338,588000.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",SalesSync Optimizer,"?84,000"
396.0,73.0,14.0,7.0,2021-02-21,130692.865480406,1030400.0,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",InsightMax Insights Platform,"?128,800"
397.0,3.0,18.0,20.0,2021-02-21,146532.5079912479,2553600.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",DashSync Analytics Hub,"?134,400"
398.0,67.0,19.0,3.0,2021-02-21,85879.18407993008,190400.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",EcoNomix Modeler,"?95,200"
401.0,25.0,11.0,10.0,2021-02-21,150549.1287399247,1724800.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",OptiFlow Automation,"?156,800"
402.0,40.0,15.0,17.0,2021-01-25,106473.55755783824,1814400.0,,,,NexGen Segmentator,"?100,800"
404.0,3.0,8.0,6.0,2023-10-03,155935.45860035098,1058400.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",,
408.0,77.0,8.0,7.0,2021-02-21,145678.08527702495,1209600.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",,
411.0,83.0,14.0,20.0,2021-02-21,141512.84354194053,2447200.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",InsightMax Insights Platform,"?128,800"
413.0,66.0,6.0,14.0,2022-11-08,195890.9989710297,2688000.0,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",RevenueVue Dashboard,"?179,200"
418.0,53.0,20.0,18.0,2023-05-08,224935.86187452555,4032000.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",FinSphere Intelligence Suite,"?224,000"
422.0,20.0,10.0,2.0,2021-02-21,82112.75814421488,268800.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",SegmentX Targeting,"?89,600"
424.0,84.0,2.0,4.0,2021-02-21,160801.69189779204,840000.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",MarketMinder Analytics,"?168,000"
425.0,61.0,10.0,9.0,2023-12-08,83380.98746974408,716800.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",SegmentX Targeting,"?89,600"
427.0,50.0,13.0,4.0,2021-02-21,201636.07502094435,588000.0,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",ForecastXcelerator ,"?196,000"
428.0,67.0,14.0,6.0,2021-02-21,137828.0382743629,772800.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",InsightMax Insights Platform,"?128,800"
430.0,83.0,7.0,4.0,2021-02-21,155287.79472313894,453600.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",DataBridge Integration Tool,"?151,200"
432.0,65.0,7.0,7.0,2021-02-21,158094.61763168348,1058400.0,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines",DataBridge Integration Tool,"?151,200"
433.0,82.0,10.0,2.0,2021-02-21,85186.25755802091,179200.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",SegmentX Targeting,"?89,600"
436.0,38.0,12.0,5.0,2024-05-06,78457.87537510919,420000.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",BudgetMaster Pro,"?84,000"
438.0,25.0,14.0,8.0,2022-07-10,132068.61061579327,901600.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",InsightMax Insights Platform,"?128,800"
439.0,85.0,11.0,19.0,2021-02-21,165903.84206341277,3136000.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",OptiFlow Automation,"?156,800"
446.0,19.0,15.0,19.0,2021-04-26,102232.37556566,1915200.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",NexGen Segmentator,"?100,800"
448.0,85.0,12.0,12.0,2021-02-21,90882.99761780868,924000.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",BudgetMaster Pro,"?84,000"
450.0,25.0,7.0,13.0,2021-02-21,139914.75750516166,1965600.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",DataBridge Integration Tool,"?151,200"
451.0,61.0,4.0,6.0,2021-02-21,120120.41893833502,616000.0,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",CustomerScope Insights,"?123,200"
452.0,81.0,9.0,4.0,2021-02-21,115869.64852687622,560000.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Product 9,"?112,000"
453.0,35.0,8.0,3.0,2021-02-21,164140.00796766448,453600.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",,
454.0,20.0,7.0,17.0,2021-02-21,155678.46448570368,2721600.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",DataBridge Integration Tool,"?151,200"
457.0,5.0,8.0,7.0,2021-02-21,163011.13839519047,907200.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",,
458.0,44.0,11.0,15.0,2021-10-31,167102.85938210614,2195200.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",OptiFlow Automation,"?156,800"
459.0,97.0,18.0,15.0,2021-02-21,125257.22228112156,2150400.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",DashSync Analytics Hub,"?134,400"
462.0,70.0,12.0,16.0,2023-08-31,83296.33882471976,1344000.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",BudgetMaster Pro,"?84,000"
465.0,62.0,7.0,3.0,2021-02-21,163419.6311683842,604800.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",DataBridge Integration Tool,"?151,200"
466.0,9.0,7.0,12.0,2021-02-21,165951.88215261785,1965600.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",DataBridge Integration Tool,"?151,200"
468.0,57.0,12.0,3.0,2020-11-21,87951.63783153906,168000.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",BudgetMaster Pro,"?84,000"
471.0,33.0,4.0,20.0,2021-02-21,116123.3901277338,2464000.0,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",CustomerScope Insights,"?123,200"
475.0,29.0,7.0,7.0,2021-06-24,144184.91765968793,1209600.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",DataBridge Integration Tool,"?151,200"
476.0,81.0,3.0,18.0,2021-02-21,92558.3553058298,1814400.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",TrendWise Forecaster,"?100,800"
477.0,25.0,15.0,19.0,2022-07-09,110264.68749793828,1814400.0,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",NexGen Segmentator,"?100,800"
478.0,71.0,12.0,7.0,2021-02-21,77981.98477311952,588000.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",BudgetMaster Pro,"?84,000"
483.0,35.0,10.0,3.0,2021-02-21,97416.95123813517,358400.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines",SegmentX Targeting,"?89,600"
484.0,91.0,18.0,9.0,2021-02-21,124499.03674511088,1344000.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",DashSync Analytics Hub,"?134,400"
485.0,9.0,9.0,9.0,2021-02-21,121987.68757586143,1120000.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Product 9,"?112,000"
488.0,79.0,12.0,15.0,2022-11-15,87081.20916483448,1260000.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",BudgetMaster Pro,"?84,000"
493.0,89.0,9.0,7.0,2021-02-21,115005.10014692052,784000.0,Global Solutions 89,,"Ayala avenue, barangay 101, taguig, philippines",Product 9,"?112,000"
501.0,48.0,12.0,3.0,2021-02-21,92372.4461432679,336000.0,Global  Corp  48,,"Katipunan ave, barangay 101, cebu city, philippines",BudgetMaster Pro,"?84,000"
502.0,18.0,2.0,2.0,2021-02-21,178138.74135982775,504000.0,,,,MarketMinder Analytics,"?168,000"
503.0,59.0,5.0,6.0,2021-02-21,90295.91143315984,420000.0,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",SalesSync Optimizer,"?84,000"
505.0,21.0,19.0,6.0,2021-02-21,97872.9557520442,666400.0,Dynamic Enterprises 21,,"Ortigas Ave, Barangay 707, Davao City, Philippines",EcoNomix Modeler,"?95,200"
508.0,76.0,13.0,5.0,2023-03-16,190133.478844532,1176000.0,Tech Ventures 76,,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",ForecastXcelerator ,"?196,000"
511.0,72.0,3.0,6.0,2021-02-21,108919.82844742108,705600.0,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",TrendWise Forecaster,"?100,800"
512.0,91.0,8.0,11.0,2021-08-14,146295.25248839176,1663200.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",,
513.0,31.0,9.0,12.0,2021-06-15,117519.21071250278,1232000.0,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",Product 9,"?112,000"
514.0,99.0,14.0,18.0,2021-02-21,136308.65927509978,2189600.0,,,,InsightMax Insights Platform,"?128,800"
516.0,97.0,18.0,6.0,2021-02-21,126969.72319916936,806400.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",DashSync Analytics Hub,"?134,400"
518.0,73.0,7.0,18.0,2021-02-21,150348.32726742612,2570400.0,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",DataBridge Integration Tool,"?151,200"
520.0,2.0,20.0,9.0,2021-02-21,209110.6056265874,2240000.0,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",FinSphere Intelligence Suite,"?224,000"
521.0,44.0,16.0,17.0,2021-02-21,100948.7978356501,1915200.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",,
522.0,86.0,4.0,7.0,2021-02-21,117911.49848664194,862400.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",CustomerScope Insights,"?123,200"
525.0,52.0,12.0,2.0,2021-02-21,76887.81114765587,84000.0,,,,BudgetMaster Pro,"?84,000"
526.0,38.0,20.0,13.0,2021-02-21,229308.27636612905,3136000.0,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",FinSphere Intelligence Suite,"?224,000"
527.0,30.0,10.0,7.0,2023-11-21,89239.94817002164,716800.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",SegmentX Targeting,"?89,600"
528.0,49.0,14.0,15.0,2021-02-21,128983.038962418,1803200.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",InsightMax Insights Platform,"?128,800"
529.0,75.0,20.0,14.0,2021-02-21,222857.5721026943,3136000.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",FinSphere Intelligence Suite,"?224,000"
530.0,59.0,16.0,19.0,2021-02-21,101553.19750142712,1915200.0,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",,
531.0,52.0,19.0,13.0,2021-02-21,103924.48576801603,1142400.0,,,,EcoNomix Modeler,"?95,200"
532.0,72.0,3.0,2.0,2021-02-21,101232.00688095312,201600.0,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",TrendWise Forecaster,"?100,800"
534.0,37.0,9.0,5.0,2021-02-21,121950.76166778148,672000.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Product 9,"?112,000"
537.0,83.0,19.0,13.0,2021-02-21,87101.68105173719,1142400.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",EcoNomix Modeler,"?95,200"
544.0,46.0,12.0,8.0,2021-02-21,77452.67246385838,588000.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",BudgetMaster Pro,"?84,000"
547.0,83.0,8.0,17.0,2021-02-21,157591.32967990614,2419200.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",,
548.0,42.0,9.0,1.0,2021-02-21,113423.25523103152,112000.0,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Product 9,"?112,000"
